Title Code,Title Description,Total Positions using this Title,Unique Positions using this Title,Agencies using this Title,In Civil List Active,In Civil List,Full Description,Effective Date,Databook Link
80561,PRINCIPAL CUSTODIAL SUPERVISOR,3,1,1,No,Yes,No,,https://databook.nyc/t/80561
80609,CUSTODIAN,290,13,9,Yes,Yes,Yes,2/24/1999,https://databook.nyc/t/80609
8060A,CUSTODIAN (MANAGERIAL ASSIGNME,3,3,3,No,Yes,No,,https://databook.nyc/t/8060A
80611,PROPERTY CLERK,1,1,1,No,Yes,No,,https://databook.nyc/t/80611
80633,JOB TRAINING PARTICIPANT,0,0,0,No,Yes,Yes,3/12/2003,https://databook.nyc/t/80633
80682,*ASSISTANT MAINTENANCE SUPERVI,0,0,0,No,No,No,,https://databook.nyc/t/80682
80710,HOUSEKEEPER,3,1,1,No,Yes,Yes,3/29/1978,https://databook.nyc/t/80710
80760,SUPERVISING HOUSEKEEPER,2,2,1,No,Yes,Yes,6/19/1967,https://databook.nyc/t/80760
80880,SUPERINTENDENT OF LAUNDRIES,0,0,0,No,Yes,No,,https://databook.nyc/t/80880
81106,ASSOCIATE PARK SERVICE WORKER,343,4,2,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/81106
81111,PARK SUPERVISOR,295,2,1,Yes,Yes,Yes,6/9/2004,https://databook.nyc/t/81111
81112,*PRINCIPAL PARK SUPERVISOR,0,0,0,No,Yes,No,,https://databook.nyc/t/81112
81303,CLIMBER & PRUNER,90,3,3,Yes,Yes,Yes,12/13/2000,https://databook.nyc/t/81303
81307,COOPERATIVE EDUCATION TRAINEE-,0,0,0,No,Yes,No,,https://databook.nyc/t/81307
81310,GARDENER,172,4,3,No,Yes,Yes,7/6/2011,https://databook.nyc/t/81310
81350,SUPERVISING HOUSING GROUNDSKEE,0,0,0,Yes,Yes,Yes,8/14/2019,https://databook.nyc/t/81350
81361,FORESTER,56,2,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/81361
81560,FERRY TERMINAL SUPERVISOR,15,1,1,No,Yes,Yes,5/19/2008,https://databook.nyc/t/81560
81610,DOCKMASTER,0,0,0,No,Yes,No,,https://databook.nyc/t/81610
81660,SUPERVISING DOCKMASTER,2,1,1,No,Yes,No,,https://databook.nyc/t/81660
81665,CHIEF DOCKMASTER,3,1,1,No,Yes,No,,https://databook.nyc/t/81665
81705,Assistant Caretaker (HA),0,0,0,No,Yes,No,,https://databook.nyc/t/81705
81715,CHIEF CARETAKER (HA),0,0,0,No,Yes,Yes,6/7/1995,https://databook.nyc/t/81715
81801,DIETARY AIDE,4,1,1,No,Yes,No,,https://databook.nyc/t/81801
81803,INSTITUTIONAL AIDE,53,7,4,No,Yes,Yes,8/15/2001,https://databook.nyc/t/81803
81805,PUBLIC HEALTH ASSISTANT,27,7,3,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/81805
81815,PUBLIC HEALTH ASSISTANT (SCHOO,0,0,0,Yes,Yes,Yes,4/11/2001,https://databook.nyc/t/81815
81901,HOSTLER,19,1,1,No,Yes,Yes,9/23/2020,https://databook.nyc/t/81901
82000,ELEV MECHANIC'S HELPER TRAINEE,0,0,0,No,No,No,,https://databook.nyc/t/82000
82009,*HOUSING CARETAKER (HA),0,0,0,No,Yes,No,,https://databook.nyc/t/82009
82011,SUPERVISOR OF HOUSING CARETAKE,0,0,0,Yes,Yes,No,,https://databook.nyc/t/82011
82015,*CUSTODIAL ASSISTANT,2,2,2,No,Yes,No,,https://databook.nyc/t/82015
82017,EMERGENCY SERVICE AIDE (HA),0,0,0,No,Yes,Yes,11/12/1992,https://databook.nyc/t/82017
82107,LABORATORY HELPER,7,4,2,No,Yes,No,,https://databook.nyc/t/82107
82110,ASSISTANT REAL ESTATE REPAIRER,0,0,0,No,No,Yes,12/17/1997,https://databook.nyc/t/82110
82111,REAL ESTATE REPAIRER (DCAS),0,0,0,No,No,Yes,12/17/1997,https://databook.nyc/t/82111
82203,COMMUNITY CENTER ATTENDANT,0,0,0,No,No,No,,https://databook.nyc/t/82203
82205,SCHOOL AIDE,0,0,0,No,No,No,,https://databook.nyc/t/82205
82206,FAMILY AUXILIARY,0,0,0,No,No,No,,https://databook.nyc/t/82206
82207,EDUCATIONAL AUXILIARY,0,0,0,No,No,No,,https://databook.nyc/t/82207
82503,CASEWORKER (SSC PROTECTIVE UNI,0,0,0,No,No,No,,https://databook.nyc/t/82503
82800,INTELLIGENCE RESEARCH MANAGER-,5,1,1,No,Yes,Yes,3/14/2012,https://databook.nyc/t/82800
82801,CIVILIANIZATION MANAGER-PD,1,1,1,No,Yes,Yes,3/15/2013,https://databook.nyc/t/82801
82802,DIRECTOR OF PHOTOGRAPHIC SERVI,0,0,0,No,Yes,Yes,3/15/2013,https://databook.nyc/t/82802
82803,DIRECTOR OF SUPPORT SERVICES-P,1,1,1,No,Yes,Yes,,https://databook.nyc/t/82803
82901,SCHOOL PLANT MANAGER (BOE),40,2,1,No,Yes,Yes,6/15/2005,https://databook.nyc/t/82901
82950,AGENCY CHIEF CONTRACTING OFFIC,27,27,26,No,Yes,Yes,4/5/1994,https://databook.nyc/t/82950
82975,INVESTIGATIVE MANAGER (CCRB),23,1,1,No,Yes,Yes,7/2/2008,https://databook.nyc/t/82975
82976,ADMINISTRATIVE PROCUREMENT ANA,61,22,18,Yes,Yes,Yes,6/2/1999,https://databook.nyc/t/82976
82977,FIRST DEPUTY COMMISSIONER (DCA,0,0,0,No,Yes,No,,https://databook.nyc/t/82977
82979,ADMINISTRATIVE LA GUARDIA MANA,0,0,0,No,No,Yes,12/17/1997,https://databook.nyc/t/82979
8297A,ADM PROC ANAL-NM FRM M1-3,238,50,25,No,Yes,No,,https://databook.nyc/t/8297A
82980,ADMINISTRATIVE PSYCHOLOGIST,7,1,1,Yes,Yes,Yes,6/3/1992,https://databook.nyc/t/82980
82981,ADMINISTRATIVE JUVENILE COUNSE,2,1,1,No,Yes,No,,https://databook.nyc/t/82981
82982,ADMINISTRATIVE SANITATION ENFO,0,0,0,No,Yes,No,,https://databook.nyc/t/82982
82984,TELECOMMUNICATION MANAGER,24,8,4,Yes,Yes,Yes,6/12/1991,https://databook.nyc/t/82984
82985,ADMINISTRATIVE ACTUARY,10,1,1,No,Yes,Yes,1/10/2001,https://databook.nyc/t/82985
82986,ADMINISTRATIVE RETIREMENT BENE,16,2,2,No,Yes,No,,https://databook.nyc/t/82986
82987,MANAGER OF RADIO REPAIR OPERAT,3,1,1,No,Yes,No,,https://databook.nyc/t/82987
82988,ADMINISTRATIVE DEPUTY REGISTER,4,2,2,No,Yes,No,,https://databook.nyc/t/82988
82989,ADMINISTRATIVE PUBLIC HEALTH S,24,8,4,No,Yes,Yes,,https://databook.nyc/t/82989
8298A,TELECOMMUNICATIONS MANAGER (NO,24,10,6,No,Yes,No,,https://databook.nyc/t/8298A
8298B,TELECOMMUNCATION MANAGER,1,1,1,No,No,No,,https://databook.nyc/t/8298B
8298C,ADMINISTRATIVE RETIREMENTS BEN,0,0,0,No,Yes,No,,https://databook.nyc/t/8298C
8298D,ADMINISTRATIVE PUBLIC HEALTH S,7,2,2,No,Yes,No,,https://databook.nyc/t/8298D
8298E,MANAGER OF RADIO REPAIR OPERAT,4,1,1,No,Yes,No,,https://databook.nyc/t/8298E
82991,ADMINISTRATIVE CONSTRUCTION PR,41,22,14,Yes,Yes,Yes,6/28/1993,https://databook.nyc/t/82991
82994,ADMINISTRATIVE LABOR RELATIONS,27,15,14,Yes,Yes,Yes,11/12/1992,https://databook.nyc/t/82994
82998,ADMINISTRATIVE SUPERINTENDENT,2,1,1,Yes,Yes,No,,https://databook.nyc/t/82998
8299A,ADM CONSTRUCTION PRJ MGR-NM,69,18,12,No,Yes,No,,https://databook.nyc/t/8299A
83006,ADMINISTRATIVE HOUSING DEVELOP,15,7,3,Yes,Yes,Yes,10/6/1993,https://databook.nyc/t/83006
83007,ADMINISTRATIVE DIRECTOR OF MAR,3,2,2,No,Yes,No,,https://databook.nyc/t/83007
83008,ADMINISTRATIVE PROJECT MANAGER,158,34,16,Yes,Yes,Yes,9/20/2023,https://databook.nyc/t/83008
8300A,ADM HOUSING DEV SPEC(NON MGRL),46,8,3,No,Yes,No,,https://databook.nyc/t/8300A
8300B,ADMINISTRATIVE PROJECT MANAGER,259,28,12,No,Yes,No,,https://databook.nyc/t/8300B
83032,PLANNER: PRODUCTION CNTRL & SC,1,1,1,No,Yes,No,,https://databook.nyc/t/83032
83051,HEALTH CARE PROGRAM PLANNER/AN,5,2,1,No,Yes,No,,https://databook.nyc/t/83051
83052,SR HEALTHCARE PROG PLAN ANLYST,57,1,1,No,Yes,No,,https://databook.nyc/t/83052
8POLL,ELECTION TRAINER (PART-TIME)-B,0,0,0,No,No,No,,https://databook.nyc/t/8POLL
90112,INSTITUTIONAL GARMENT WORKER,0,0,0,No,No,No,,https://databook.nyc/t/90112
90116,LICENSED BARBER (CORRECTION),6,1,1,No,Yes,Yes,2/16/2005,https://databook.nyc/t/90116
90202,POLICE ATTENDANT,27,1,1,Yes,Yes,Yes,,https://databook.nyc/t/90202
90210,COOK,77,2,2,No,Yes,No,,https://databook.nyc/t/90210
90211,BAKER,0,0,0,No,Yes,No,,https://databook.nyc/t/90211
90234,SENIOR BAKER (CORRECTIONS),0,0,0,No,Yes,No,,https://databook.nyc/t/90234
90235,SENIOR COOK,21,3,2,No,Yes,No,,https://databook.nyc/t/90235
90310,TELEVISION LIGHTING TECHNICIAN,0,0,0,No,No,No,,https://databook.nyc/t/90310
90313,FILM MANAGER,0,0,0,No,Yes,No,,https://databook.nyc/t/90313
90411,RADIO AND TELEVISION OPERATOR,17,3,2,No,Yes,Yes,5/9/2001,https://databook.nyc/t/90411
9041A,RADIO AND TELEVISION OPERATOR,0,0,0,No,No,No,,https://databook.nyc/t/9041A
90436,SUPERVISOR OF RADIO AND TELEVI,8,3,2,No,Yes,Yes,5/9/2001,https://databook.nyc/t/90436
90505,SUPERVISOR (PEST CONTROL),12,1,1,No,Yes,Yes,8/14/2019,https://databook.nyc/t/90505
90510,EXTERMINATOR,58,5,4,Yes,Yes,Yes,2/17/2016,https://databook.nyc/t/90510
90511,HOUSING EXTERMINATOR (HA),0,0,0,Yes,Yes,Yes,3/9/2016,https://databook.nyc/t/90511
9051A,HOUSING EXTERMINATOR-AL II & I,0,0,0,No,Yes,No,,https://databook.nyc/t/9051A
9051B,HOUSING EXTERMINATOR-AL IV,0,0,0,No,Yes,No,,https://databook.nyc/t/9051B
90571,REPAIR CREW WORKER (HDA),0,0,0,No,Yes,No,,https://databook.nyc/t/90571
90573,REPAIR CREW CHIEF (HDA),0,0,0,No,Yes,No,,https://databook.nyc/t/90573
90574,SENIOR REPAIR CREW CHIEF (HDA),11,2,1,No,Yes,No,,https://databook.nyc/t/90574
90576,REPAIR SHOP MANAGER (HDA),0,0,0,No,Yes,No,,https://databook.nyc/t/90576
90605,FILM INSPECTION ASSISTANT,0,0,0,No,No,No,,https://databook.nyc/t/90605
90610,PHOTOGRAPHER,26,4,3,Yes,Yes,Yes,10/23/1991,https://databook.nyc/t/90610
90615,PHOTOGRAPHER AND PHOTOSTAT OPE,0,0,0,No,No,No,,https://databook.nyc/t/90615
90621,ASSISTANT MEDIA SERVICES TECHN,1,1,1,Yes,Yes,No,,https://databook.nyc/t/90621
90622,MEDIA SERVICES TECHNICIAN,58,10,9,Yes,Yes,Yes,8/19/2020,https://databook.nyc/t/90622
90635,SENIOR PHOTOGRAPHER,17,4,4,Yes,Yes,Yes,10/23/1991,https://databook.nyc/t/90635
90641,CITY PARK WORKER,1098,3,2,No,Yes,Yes,5/17/1989,https://databook.nyc/t/90641
90642,CITY PARKING EQUIPMENT SERVICE,59,1,1,No,Yes,Yes,8/31/2011,https://databook.nyc/t/90642
90643,CITY PEST CONTROL AIDE,17,1,1,No,Yes,Yes,12/3/1997,https://databook.nyc/t/90643
90644,CITY CUSTODIAL ASSISTANT,647,11,9,No,Yes,Yes,10/20/1989,https://databook.nyc/t/90644
90645,CARETAKER (HA),0,0,0,No,Yes,Yes,11/24/1989,https://databook.nyc/t/90645
90647,CITY ATTENDANT,58,9,4,No,Yes,Yes,5/1/1995,https://databook.nyc/t/90647
90648,CITY ELEVATOR OPERATOR,2,1,1,No,Yes,Yes,5/1/1995,https://databook.nyc/t/90648
90650,CITY SECURITY AIDE,23,1,1,No,Yes,Yes,5/1/1995,https://databook.nyc/t/90650
90692,ASSISTANT CITY HIGHWAY REPAIRE,240,2,1,No,Yes,Yes,4/3/1991,https://databook.nyc/t/90692
90698,MAINTENANCE WORKER,294,17,13,Yes,Yes,Yes,,https://databook.nyc/t/90698
90699,CITY DEBRIS REMOVER,2,2,1,No,Yes,Yes,1/15/1985,https://databook.nyc/t/90699
90702,CITY LABORER,236,31,19,No,Yes,Yes,11/7/2018,https://databook.nyc/t/90702
90706,CARRIAGE UPHOLSTERER,1,1,1,Yes,Yes,Yes,9/30/1998,https://databook.nyc/t/90706
90707,CLOCK REPAIRER,0,0,0,No,Yes,Yes,7/1/1955,https://databook.nyc/t/90707
90710,ELEVATOR MECHANIC,30,3,3,Yes,Yes,Yes,10/12/2022,https://databook.nyc/t/90710
90711,ELEVATOR MECHANIC HELPER,3,1,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/90711
90716,GLAZIER,4,2,2,Yes,Yes,Yes,10/11/2006,https://databook.nyc/t/90716
90723,LOCKSMITH,20,8,7,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/90723
90733,RADIO REPAIR MECHANIC,120,6,6,Yes,Yes,Yes,6/4/2014,https://databook.nyc/t/90733
90734,RIGGER,6,1,1,No,Yes,No,,https://databook.nyc/t/90734
90735,ROOFER,24,7,6,Yes,Yes,Yes,8/26/1998,https://databook.nyc/t/90735
90736,RUBBER TIRE REPAIRER,14,3,3,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/90736
90737,SCHOOL EQUIPMENT MAINTAINER,1,1,1,No,Yes,No,,https://databook.nyc/t/90737
90739,SEWAGE TREATMENT WORKER,562,1,1,Yes,Yes,Yes,11/19/2003,https://databook.nyc/t/90739
90740,SHOEMAKER,0,0,0,No,No,No,,https://databook.nyc/t/90740
90748,APPRENTICE (CONSTRUCTION LABOR,99,1,1,No,Yes,Yes,8/14/1991,https://databook.nyc/t/90748
90751,BOILER MAKER,7,1,1,No,Yes,Yes,8/26/1998,https://databook.nyc/t/90751
90756,CONSTRUCTION LABORER,307,4,3,Yes,Yes,Yes,8/14/1991,https://databook.nyc/t/90756
90760,SUPERVISOR OF RADIO REPAIR OPE,14,2,2,No,Yes,No,,https://databook.nyc/t/90760
90763,SUPERVISOR LOCKSMITH,0,0,0,No,Yes,No,,https://databook.nyc/t/90763
90767,SENIOR SEWAGE TREATMENT WORKER,171,1,1,Yes,Yes,Yes,6/14/2000,https://databook.nyc/t/90767
90769,SUPERVISOR ELEVATOR MECHANIC,8,3,3,No,Yes,Yes,3/21/2007,https://databook.nyc/t/90769
90774,SUPERVISOR OF MECHANICS,36,9,7,Yes,Yes,Yes,2/16/2000,https://databook.nyc/t/90774
90775,SUPERVISOR ROOFER,2,2,2,Yes,Yes,No,,https://databook.nyc/t/90775
90776,SUPERVISOR BOILER MAKER,1,1,1,No,Yes,No,,https://databook.nyc/t/90776
90778,SUPERVISOR GLAZIER,1,1,1,No,Yes,Yes,12/12/2007,https://databook.nyc/t/90778
90901,COOPERATIVE EDUCATION TRAINEE,0,0,0,No,No,No,,https://databook.nyc/t/90901
90904,SUP TRAFFIC DEVICE MAINT L1,49,1,1,Yes,Yes,Yes,1/25/2012,https://databook.nyc/t/90904
9090A,SUP TRAFFIC DEVICE MAINT L2&L3,23,1,1,No,Yes,No,,https://databook.nyc/t/9090A
90910,TRAFFIC DEVICE MAINTAINER,191,1,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/90910
91000,INSTRUMENTATION SPECIALIST TRA,0,0,0,Yes,Yes,Yes,12/11/2002,https://databook.nyc/t/91000
91001,INSTRUMENTATION SPECIALIST,42,3,2,Yes,Yes,Yes,12/11/2002,https://databook.nyc/t/91001
91011,WATERSHED MAINTAINER,197,1,1,Yes,Yes,Yes,2/29/2012,https://databook.nyc/t/91011
91013,WATER TREATMENT PLANT OPERATOR,1,1,1,No,Yes,Yes,10/17/2018,https://databook.nyc/t/91013
9101A,WATER TREATMENT PLANT OPERATOR,18,1,1,No,Yes,No,,https://databook.nyc/t/9101A
91110,BRIDGE OPERATOR,66,1,1,Yes,Yes,Yes,7/15/2015,https://databook.nyc/t/91110
91210,MOTOR GRADER OPERATOR,21,2,1,No,Yes,Yes,8/26/1998,https://databook.nyc/t/91210
91212,MOTOR VEHICLE OPERATOR,180,30,18,Yes,Yes,Yes,5/3/2000,https://databook.nyc/t/91212
91215,TRACTOR OPERATOR (5 DAY OPERAT,18,5,3,No,Yes,Yes,1/17/1996,https://databook.nyc/t/91215
91217,CHAUFFEUR-ATTENDANT,26,2,2,No,Yes,No,,https://databook.nyc/t/91217
91225,METAL WORK MECHANIC,42,4,3,Yes,Yes,Yes,10/16/2013,https://databook.nyc/t/91225
91232,MOTOR VEHICLE SUPERVISOR,36,14,11,Yes,Yes,Yes,1/25/2012,https://databook.nyc/t/91232
91237,OIL BURNER SPECIALIST,0,0,0,No,Yes,Yes,,https://databook.nyc/t/91237
91241,CHAUFFEUR-ATTENDANT (LPC),0,0,0,No,Yes,No,,https://databook.nyc/t/91241
91242,CHAUFFEUR (BUILDINGS),0,0,0,No,No,Yes,9/19/2016,https://databook.nyc/t/91242
91243,CHAUFFEUR-ATTENDANT (HA),0,0,0,No,Yes,No,,https://databook.nyc/t/91243
91244,HELICOPTER PILOT (DEP),2,1,1,No,Yes,Yes,4/19/2018,https://databook.nyc/t/91244
91245,Chauffer (Finance),0,0,0,No,No,No,,https://databook.nyc/t/91245
91279,SUPERVISOR OF MOTOR TRANSPORT,7,4,3,Yes,Yes,Yes,5/8/1958,https://databook.nyc/t/91279
91308,SUPERVISOR (WATER & SEWER SYST,105,1,1,Yes,Yes,Yes,3/29/2000,https://databook.nyc/t/91308
91309,DISTRICT SUPERVISOR (WATER & S,23,1,1,Yes,Yes,Yes,5/13/1992,https://databook.nyc/t/91309
91310,SUPERVISOR,10,7,6,No,Yes,Yes,1/5/2000,https://databook.nyc/t/91310
91314,SUPERVISOR (WATERSHED MAINTENA,101,1,1,Yes,Yes,Yes,2/29/2012,https://databook.nyc/t/91314
91325,DISTRICT SUPERVISOR,1,1,1,No,Yes,Yes,9/1/1982,https://databook.nyc/t/91325
91352,AREA SUPERVISOR (HIGHWAY MAINT,60,2,1,No,Yes,Yes,2/16/2000,https://databook.nyc/t/91352
91399,DIRECTOR (DIVISION OF MAINTENA,0,0,0,No,No,No,,https://databook.nyc/t/91399
91400,DIRECTOR (DIVISION OF DESIGN A,0,0,0,No,No,No,,https://databook.nyc/t/91400
91401,EXECUTIVE DIRECTOR (SCHOOL BUI,1,1,1,No,Yes,No,,https://databook.nyc/t/91401
91405,CITY SERVICE AIDE,0,0,0,No,Yes,Yes,4/18/1979,https://databook.nyc/t/91405
91406,CITY SEASONAL AIDE,0,0,0,No,Yes,Yes,2/8/1989,https://databook.nyc/t/91406
9140A,CITY SEASONAL AIDE (DOS ONLY),0,0,0,No,Yes,No,,https://databook.nyc/t/9140A
91415,GRAPHIC ARTIST,56,26,19,Yes,Yes,Yes,2/22/2006,https://databook.nyc/t/91415
91470,MONUMENTS OFFICER,1,1,1,No,Yes,No,,https://databook.nyc/t/91470
91501,MARINER,12,1,1,Yes,Yes,Yes,4/8/2015,https://databook.nyc/t/91501
91504,ASSISTANT CAPTAIN,13,1,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91504
91510,CAPTAIN (FERRY),26,1,1,No,Yes,Yes,9/23/2020,https://databook.nyc/t/91510
91516,CAPTAIN (SLUDGE BOAT),9,1,1,No,Yes,Yes,9/9/1987,https://databook.nyc/t/91516
91522,CHIEF MARINE ENGINEER,26,1,1,Yes,Yes,Yes,11/2/2005,https://databook.nyc/t/91522
91523,CHIEF MARINE ENGINEER (DIESEL),8,1,1,Yes,Yes,Yes,11/9/2005,https://databook.nyc/t/91523
91524,CHIEF MARINE ENGINEER (DC),0,0,0,No,No,Yes,12/9/1998,https://databook.nyc/t/91524
91529,DECKHAND (FERRY),208,1,1,Yes,Yes,Yes,7/26/2017,https://databook.nyc/t/91529
91534,MARINE ENGINEER (DIESEL),5,1,1,Yes,Yes,Yes,9/28/2016,https://databook.nyc/t/91534
91542,MARINE ENGINEER,25,1,1,Yes,Yes,Yes,5/16/2007,https://databook.nyc/t/91542
91544,MARINE ENGINEER (DC),1,1,1,No,Yes,Yes,12/9/1998,https://databook.nyc/t/91544
91546,MARINE OILER,6,1,1,Yes,Yes,Yes,9/30/1998,https://databook.nyc/t/91546
91547,MARINE OILER(FERRY OPERATIONS),47,1,1,Yes,Yes,Yes,2/22/2023,https://databook.nyc/t/91547
91548,MARINE OILER (DEPT OF CORRECTI,0,0,0,Yes,Yes,Yes,12/9/1998,https://databook.nyc/t/91548
91556,MATE,80,1,1,Yes,Yes,Yes,10/17/2007,https://databook.nyc/t/91556
91573,LAUNCH OPERATOR/WATER POLLUTIO,0,0,0,No,No,No,,https://databook.nyc/t/91573
91574,MARINE ELECTRONICS TECHNICIAN,3,1,1,No,Yes,Yes,10/5/2015,https://databook.nyc/t/91574
91575,PORT MARINE ENGINEER (DOT),0,0,0,No,No,Yes,10/5/2015,https://databook.nyc/t/91575
91576,MARINE ELECTRONICS TECHNICIAN,1,1,1,No,Yes,Yes,10/5/2015,https://databook.nyc/t/91576
91577,PORT MARINE ENGINEER (DEP),2,1,1,No,Yes,Yes,10/5/2015,https://databook.nyc/t/91577
91578,ASPHALT PLANT MANAGER (DOT),2,1,1,No,Yes,Yes,10/5/2015,https://databook.nyc/t/91578
91580,MATE (DEP),12,1,1,Yes,Yes,Yes,4/1/2009,https://databook.nyc/t/91580
91611,CRANE OPERATOR (ANY MOTIVE POW,8,3,2,No,Yes,Yes,9/10/1986,https://databook.nyc/t/91611
91616,GASOLINE ROLLER ENGINEER,36,1,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91616
91619,HEATING PLANT TECHNICIAN (HA),0,0,0,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91619
91628,OILER,161,15,11,Yes,Yes,Yes,5/6/1998,https://databook.nyc/t/91628
91633,CUSTODIAN ENGINEER (BOE),0,0,0,Yes,No,Yes,11/6/2013,https://databook.nyc/t/91633
91638,SENIOR STATIONARY ENGINEER,39,10,9,Yes,Yes,Yes,5/9/1984,https://databook.nyc/t/91638
91639,SENIOR STATIONARY ENGINEER (EL,50,2,1,Yes,Yes,Yes,6/9/2004,https://databook.nyc/t/91639
91644,STATIONARY ENGINEER,239,14,12,No,Yes,Yes,3/10/2010,https://databook.nyc/t/91644
91645,STATIONARY ENGINEER (ELECTRIC),170,2,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91645
91650,HIGH PRESSURE PLANT TENDER,63,6,6,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91650
91697,AREA MANAGER OF SCHOOL MAINTEN,24,2,1,No,Yes,No,,https://databook.nyc/t/91697
91717,ELECTRICIAN,381,23,15,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91717
91719,ELECTRICIAN (AUTOMOBILE),32,3,3,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91719
91722,ELECTRICIANS HELPER,50,12,8,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91722
91762,COMMUNICATION ELECTRICIAN,47,1,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91762
91763,SUPERVISING COMMUNICATION ELEC,9,1,1,No,Yes,Yes,11/3/1982,https://databook.nyc/t/91763
91764,SENIOR SUPERVISOR COMMUNICATIO,1,1,1,No,Yes,Yes,11/3/1982,https://databook.nyc/t/91764
91769,SUPERVISOR ELECTRICIAN,62,18,12,Yes,Yes,Yes,5/18/2005,https://databook.nyc/t/91769
91805,BRIDGE PAINTER,33,2,1,No,Yes,Yes,7/8/1998,https://databook.nyc/t/91805
91825,LETTERER AND SIGN PAINTER,15,4,4,No,Yes,Yes,9/23/2020,https://databook.nyc/t/91825
91830,PAINTER,77,15,13,Yes,Yes,Yes,11/27/2013,https://databook.nyc/t/91830
91871,SUPERVISOR BRIDGE PAINTER,7,2,1,No,Yes,Yes,9/23/2020,https://databook.nyc/t/91871
91873,SUPERVISOR PAINTER,11,7,7,Yes,Yes,Yes,8/26/1998,https://databook.nyc/t/91873
91915,PLUMBER,216,18,13,Yes,Yes,Yes,8/8/2007,https://databook.nyc/t/91915
91916,PLUMBER'S HELPER,29,9,6,Yes,Yes,Yes,4/30/2014,https://databook.nyc/t/91916
91925,STEAM FITTER,95,12,10,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/91925
91926,STEAM FITTER'S HELPER,13,5,5,No,Yes,Yes,10/18/2006,https://databook.nyc/t/91926
91940,THERMOSTAT REPAIRER,33,10,8,No,Yes,Yes,10/25/2006,https://databook.nyc/t/91940
91964,SUPERVISOR THERMOSTAT REPAIR,2,2,2,No,Yes,Yes,8/8/2007,https://databook.nyc/t/91964
91971,SUPERVISOR STEAMFITTER,6,5,5,No,Yes,Yes,9/10/1986,https://databook.nyc/t/91971
91972,SUPERVISOR PLUMBER,35,13,11,Yes,Yes,Yes,8/12/2005,https://databook.nyc/t/91972
92005,CARPENTER,181,17,13,Yes,Yes,Yes,6/5/1996,https://databook.nyc/t/92005
92010,DOCKBUILDER,15,1,1,No,Yes,Yes,1/16/1985,https://databook.nyc/t/92010
92025,SHIP CARPENTER,6,1,1,No,Yes,Yes,5/30/1973,https://databook.nyc/t/92025
92071,SUPERVISOR CARPENTER,24,10,10,Yes,Yes,Yes,9/7/1962,https://databook.nyc/t/92071
92072,SUPERVISOR DOCKBUILDER,1,1,1,No,Yes,Yes,12/20/1965,https://databook.nyc/t/92072
92073,SUPERVISOR SHIP CARPENTER,0,0,0,No,Yes,No,,https://databook.nyc/t/92073
92105,BOOKBINDER,3,1,1,Yes,Yes,Yes,10/23/1991,https://databook.nyc/t/92105
92106,BOOKBINDERâ€™S SEAMSTRESS,0,0,0,No,No,No,,https://databook.nyc/t/92106
92110,COMPOSITOR (JOB),3,1,1,No,Yes,Yes,3/18/1992,https://databook.nyc/t/92110
92122,ASSISTANT PRINTING PRESS OPERA,15,5,5,No,Yes,Yes,2/13/2008,https://databook.nyc/t/92122
92123,PRINTING PRESS OPERATOR,21,5,4,No,Yes,Yes,5/28/2014,https://databook.nyc/t/92123
92170,SUPERVISING BOOKBINDER,0,0,0,No,Yes,Yes,10/23/1991,https://databook.nyc/t/92170
92205,BRICKLAYER,16,5,3,Yes,Yes,Yes,4/29/1992,https://databook.nyc/t/92205
92210,CEMENT MASON,57,13,11,Yes,Yes,Yes,5/9/2007,https://databook.nyc/t/92210
92225,MASONS HELPER,6,3,3,Yes,Yes,Yes,8/8/2001,https://databook.nyc/t/92225
92235,PLASTERER,11,4,4,Yes,Yes,Yes,6/10/1998,https://databook.nyc/t/92235
92237,LANDMARKS PRESERVATIONIST,38,2,2,Yes,Yes,Yes,5/5/1993,https://databook.nyc/t/92237
92238,ASSOCIATE LANDMARKS PRESERVATI,1,1,1,No,Yes,Yes,1/9/1980,https://databook.nyc/t/92238
92248,URBAN ARCHEOLOGIST,1,1,1,No,Yes,No,,https://databook.nyc/t/92248
92271,SUPERVISOR BRICKLAYER,6,4,3,Yes,Yes,No,,https://databook.nyc/t/92271
92272,SUPERVISOR PLASTERER,1,1,1,Yes,Yes,Yes,12/18/1967,https://databook.nyc/t/92272
